"CODE" "PLOT" "BLOCK" "TREAT" "DATE" "SPEC" "SP_CODE" "LIFE.FORM" "NO_STEMS" "BASAL_A" "HEIGHT_M" "LEAVES" "TRUNK" "WEIGHT" "SURV" "LOOKUPHELP" "WET..g." "DRY" "WATER" "AREA" "SLA" "PHOT_AREA" "HERB" "LOCATION" "LDMC"
"828" "WG2P1" "P1" "WG2" "WEEVIL125" "08/11/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA 0.32 NA 0.32 "KM" "" 4.99 1.09 3.9 345.514 5.7588554671298 NA -11.2997903312922 "W" -1.27479885689455
"829" "WG2P1" "P1" "WG2" "WEEVIL125" "08/11/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA 0.03017 NA 0.03017 "KM" "" 4.84 0.75 4.09 327.569 6.07938079235859 NA -7.55567381981226 "W" -1.69622704250649
"830" "WG2P1" "P1" "WG2" "WEEVIL125" "08/11/16" "Phylacium bracteosum" "PHYLBR" "vine" NA NA NA 0.09266 NA 0.09266 "KM" "" 12.36 9.32 3.04 971.518 4.64669716799776 NA -9.72436043301434 "W" 1.12030511327937
"831" "WG2P1" "P1" "WG2" "WEEVIL125" "08/11/16" "Davallia denticulata" "DAVADE" "fern" NA NA NA 0.11178 NA 0.11178 "KM" "" 3.59 0.48 3.11 213.42 6.09723123026862 NA -6.48566817231887 "W" -1.86859190127134
"832" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Trema orientalis" "TREMOR" "tree" 1 45.36 6.4 7.815 16.66 24.475 "KM" "" 22.99 7.92 15.07 1002.486 4.8408469881696 NA -6.85822329751326 "W" -0.64331480681207
"833" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Piptrus argenteus" "PIPTAR" "tree" 1 NA NA 0.445 0.295 0.74 "KM" "" 20.4 6.32 14.08 908.352 4.96791276051803 NA -6.04321179132095 "W" -0.80103614257113
"834" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA 10.755 NA 10.755 "KM" "" 21.84 1.93 19.91 1134.357 6.37630124664193 NA -9.18048735840548 "W" -2.33370211515931
"835" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA 0.295 0.22 0.515 "KM" "" 14.96 2.19 12.77 844.745 5.95513326283755 NA -4.54850087132914 "W" -1.76319712621604
"836" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Crassocephalum crepidioides" "CRASCR" "herb" NA NA NA 0.02554 NA 0.02554 "KM" "" 8.16 0.24 7.92 371.685 NA NA -6.2426334043217 "W" -3.49650756146648
"837" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Euphorbia hirta" "EUPHHI" "herb" NA NA NA 0.05438 NA 0.05438 "KM" "" 11.28 2.09 9.19 585.547 5.63538238711003 NA -10.8749937848006 "W" -1.48095187039088
"838" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Sphaerostephanos unitus" "SPHAUN" "fern" NA NA NA 0.01779 NA 0.01779 "KM" "" 5.58 1.43 4.15 368.27 5.55114192052621 NA -9.96223661555147 "W" -1.06543388997079
"839" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA 0.04753 NA 0.04753 "KM" "" 4.12 0.54 3.58 297.879 6.31287350320409 NA -7.80709282436445 "W" -1.89154893983643
"840" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Phylacium bracteosum" "PHYLBR" "vine" NA NA NA 0.10112 NA 0.10112 "KM" "" 9.97 2.2 7.77 707.478 5.77324917326329 NA -9.0216392796338 "W" -1.26181280401529
"841" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Lepistemon urceolatus" "LEPIUR" "vine" NA NA NA 0.04674 NA 0.04674 "KM" "" 11.47 3.03 8.44 679.567 5.41289321112224 NA -6.96006702961048 "W" -1.02441968908659
"842" "WG2P2" "P2" "WG2" "FUNGICIDE" "08/10/16" "Pueraria triloba" "PUERTR" "vine" NA NA NA 0.09547 NA 0.09547 "KM" "" 5.61 1.35 4.26 389.73 5.66534959922541 NA -7.06355492474569 "W" -1.14916456783094
"843" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Trema orientalis" "TREMOR" "tree" 1 26.42 5 5.68 7.295 12.975 "KM" "" 28.11 8.140855581 2.11 1096.065 4.90258648959681 NA -6.46710495049937 "W" -0.897293020473026
"844" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Imperata cyllindrica" "IMPECY" "grass" NA NA NA 7.265 NA 7.265 "KM" "" 13.1 4.15 8.95 653.224 5.05881176837101 NA -7.01773804879464 "W" -0.768545198044157
"845" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA 0.86 0.835 1.695 "KM" "" 27.73 4.81 22.92 1470.363 5.72256750394626 NA -5.96025943759085 "W" -1.56131280772887
"846" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA 0.585 NA 0.585 "KM" "" 23.16 3.29 19.87 924.111 5.63794462951952 NA -6.97744057447168 "W" -1.79832349178644
"847" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA 0.57 NA 0.57 "KM" "" 14.85 2.34 12.51 910.101 5.96340465299345 NA -7.37851175893376 "W" -1.67637739510921
"848" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Euphorbia hirta" "EUPHHI" "herb" NA NA NA 0.07417 NA 0.07417 "KM" "" 6.12 1.37 4.75 290.074 5.35532532300334 NA -9.78517877853799 "W" -1.24333387820652
"849" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Piptrus argenteus" "PIPTAR" "tree" NA NA NA 0.1388 NA 0.1388 "KM" "" 20.45 6.79 13.66 1058.292 5.0489606252073 NA -6.09220013084333 "W" -0.699020912572039
"850" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Crassocephalum crepidioides" "CRASCR" "herb" NA NA NA 0.01637 NA 0.01637 "KM" "" 7.01 0.63 6.38 83.019 NA NA -4.18021330311697 "W" -2.31520355695326
"851" "WG2P3" "P3" "WG2" "PREDATOR" "08/08/16" "Piper aduncum" "PIPEAD" "tree" NA NA NA 0.04662 NA 0.04662 "KM" "" 18.7 3.23 15.47 792.453 5.50265106076451 NA -6.14681532912131 "W" -1.56642052735041
"852" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Piptrus argenteus" "PIPTAR" "tree" 9 67.81 2.93 18.05 30.965 49.015 "KM" "" 22.6 7.11 15.49 1139.648 5.0769724779637 NA -7.18318627803649 "W" -0.778692410613628
"853" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA 0.69 NA 0.69 "KM" "" 7.77 1.96 5.81 468.745 5.47711443731864 NA -7.43396998910523 "W" -1.08663609762139
"854" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA 0.09707 NA 0.09707 "KM" "" 5.24 1.2 4.04 314.756 5.56947617869702 NA -9.81895922162133 "W" -1.2139231351791
"855" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Artocarpus lakoocha" "ARTOLA" "tree" NA NA NA 0.08146 NA 0.08146 "KM" "" 17.25 4.14 13.11 1145.254 5.62268593761072 NA -8.1989951900387 "W" -1.15267950993839
"856" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Phylacium bracteosum" "PHYLBR" "vine" NA NA NA 0.05595 NA 0.05595 "KM" "" 11.04 3.16 7.88 745.908 5.46403024060308 NA -8.51200444136059 "W" -0.913755876270967
"857" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA 0.1615 NA 0.1615 "KM" "" 7.58 1.11 6.47 558.647 6.22115777356608 NA -7.48398192693917 "W" -1.76281609318857
"858" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA 0.01117 NA 0.01117 "KM" "" 6.11 0.81 5.3 440.608 6.29887662257761 NA -4.13792429348535 "W" -1.87842785187373
"859" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Piper aduncum" "PIPEAD" "tree" NA NA NA 0.00564 NA 0.00564 "KM" "" 2.87 0.38 2.49 194.336 6.23717264597687 NA -8.3929278271565 "W" -1.87986673673832
"860" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Crassocephalum crepidioides" "CRASCR" "herb" NA NA NA 0.15726 NA 0.15726 "KM" "" 6.69 0.13 6.56 288.594 NA NA -6.46555145029606 "W" -3.92121143148255
"861" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Dichapetalum papuanum" "DICHPA" "vine" NA NA NA 0.0327 NA 0.0327 "KM" "" 11.65 3.52 8.13 666.947 5.24424959287862 NA -6.44317979236798 "W" -0.837099933949714
"862" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Paspalum sp. 1" "PASPS1" "grass" NA NA NA 0.04248 NA 0.04248 "KM" "" 1.4 0.54 0.86 106.67 5.28592609606121 NA -7.1593845563019 "W" -0.465363249689233
"863" "WG2P4" "P4" "WG2" "WEEVIL25" "08/13/16" "Euphorbia hirta" "EUPHHI" "herb" NA NA NA 0.02064 NA 0.02064 "KM" "" 4.39 0.78 3.61 267.751 5.83851880344665 NA -10.6317007092407 "W" -1.53216913164329
"864" "WG2P5" "P5" "WG2" "INSECTICIDE" "08/12/16" "Piptrus argenteus" "PIPTAR" "tree" 7 82.75 4.16 18.615 39.13 57.745 "KM" "" 23.85 7.98 15.87 1292.626 5.08749267566269 NA -5.9081930966136 "W" -0.6874921230766
"865" "WG2P5" "P5" "WG2" "INSECTICIDE" "08/12/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 1 6.16 2.9 1.175 4.38 5.555 "KM" "" 13.04 3.86 9.18 901.684 5.45359694261085 NA -5.99569079761274 "W" -0.86636002115566
"866" "WG2P5" "P5" "WG2" "INSECTICIDE" "08/12/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA 1.99 NA 1.99 "KM" "" 15.46 1.45 14.01 988.42 6.52454415220004 NA -6.96015497761961 "W" -2.26820780391643
"867" "WG2P5" "P5" "WG2" "INSECTICIDE" "08/12/16" "Paspalum conjugatum" "PASPCO" "grass" NA NA NA 9.005 NA 9.005 "KM" "" 5.17 1.18 3.99 339.635 5.66235707307544 NA -9.62293457461651 "W" -1.2182767924242
"868" "WG2P5" "P5" "WG2" "INSECTICIDE" "08/12/16" "Phylacium bracteosum" "PHYLBR" "vine" NA NA NA 0.485 NA 0.485 "KM" "" 7.17 1.98 5.19 680.829 5.84021432859027 NA -9.56447035578825 "W" -0.963636852471353
"869" "WG2P5" "P5" "WG2" "INSECTICIDE" "08/12/16" "Paspalum sp. 1" "PASPS1" "grass" NA NA NA 0.09568 NA 0.09568 "KM" "" 2.43 0.85 1.58 207.462 5.4974671198676 NA 0 "W" -0.619943776536651
"870" "WG2P5" "P5" "WG2" "INSECTICIDE" "08/12/16" "Dioscorea sp. 1" "DIOSS1" "vine" NA NA NA 0.02548 NA 0.02548 "KM" "" 16.06 3.01 13.05 658.95 5.38870758032911 NA -7.91666444076479 "W" -1.46684805500792
"871" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 9 106.96 4.6 17.44 42.37 59.81 "KM" "" 17.94 4.34 13.6 1255.642 5.6675279264394 NA -11.9115235461017 "W" -1.14219544462969
"872" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Piptrus argenteus" "PIPTAR" "tree" 1 7.55 4.7 2.575 6.04 8.615 "KM" "" 24.45 7.82 16.63 1242.109 5.06788146576009 NA -7.03195715671154 "W" -0.754523738647617
"873" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Macaranga tanarius" "MACATA" "tree" 1 3.8 3.5 0.478 0.61 1.088 "KM" "" 21.32 7.93 13.39 1369.669 5.15167134814461 NA -4.08781148004992 "W" -0.523855124056325
"874" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Cordyline terminalis" "CORDTE" "herb" 4 9.92 2.25 1.225 2.43 3.655 "KM" "" 35.09 10.09 25 1009.637 5.13202745365689 NA -5.31249286072668 "W" -0.907330990502683
"875" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Vitex coffasus" "VITECO" "tree" 1 2.27 2.7 0.36 0.75 1.11 "KM" "" 21.49 6.76 14.73 1098.02 5.09024094678496 NA -5.69985892645784 "W" -0.778863340419666
"876" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA 3.835 NA 3.835 "KM" "" 14.8 1.65 13.15 966.531 6.37293808471712 NA -7.2020901645944 "W" -2.07564647071128
"877" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA 0.655 NA 0.655 "KM" "" 13.83 3.04 10.79 917.58 5.70988225416996 NA -8.15800564675301 "W" -1.26676226385191
"878" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA 0.385 0.22 0.605 "KM" "" 19.15 3.05 16.1 1211.324 5.98432766463075 NA -6.32920084816411 "W" -1.6636776813711
"879" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA 0.415 NA 0.415 "KM" "" 13.38 1.77 11.61 908.513 6.24082965044916 NA -8.98073709523853 "W" -1.88088724912406
"880" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Hyptis capitata" "HYPTCA" "herb" NA NA NA 0.475 NA 0.475 "KM" "" 6.64 1.27 5.37 338.531 5.58559876819081 NA -6.85779502123744 "W" -1.44181100805027
"881" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Dioscorea sp. 1" "DIOSS1" "vine" NA NA NA 0.245 NA 0.245 "KM" "" 23.92 4.67 19.25 1079.544 5.44313493705434 NA -5.20704764153049 "W" -1.41635198905299
"882" "WG2P6" "P6" "WG2" "CONTROL" "08/06/16" "Piper aduncum" "PIPEAD" "tree" 1 NA NA 0.02333 NA 0.02333 "KM" "" 10.46 1.51 8.95 632.763 6.03798629362639 NA -7.74698399389809 "W" -1.77954388145993
"883" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Piptrus argenteus" "PIPTAR" "tree" 19 102.98 3.46 11.68 50.87 62.55 "KM" "" 23.02 7.01 16.01 1079.56 5.03697112865141 NA -6.72551196533284 "W" -0.825875825962125
"884" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 7 30.85 4.31 2.515 8.535 11.05 "KM" "" 16.36 2.43 13.93 1291.617 6.27575894341469 NA -12.161857748844 "W" -1.74615353043926
"885" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA 3.425 NA 3.425 "KM" "" 12.73 1.06 11.67 893.357 6.73671736889921 NA -7.54323408643733 "W" -2.39875253817449
"886" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Stachytarpheta urticaefolia" "STACUR" "herb" NA NA NA 5.48 3.165 8.645 "KM" "" 18.95 3.29 15.66 1149.099 5.85584587123965 NA -10.5053399556326 "W" -1.56022212578538
"887" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA 3.36 NA 3.36 "KM" "" 8.34 1.9 6.44 753.24 5.98253001594505 NA -10.1611602429765 "W" -1.22067465394387
"888" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA 0.28 NA 0.28 "KM" "" 11.16 1.34 9.82 922.662 6.53459335629037 NA -7.60827099511227 "W" -1.99175150840355
"889" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Piper aduncum" "PIPEAD" "tree" 1 NA NA 0.275 NA 0.275 "KM" "" 17.63 2.46 15.17 1006.067 6.01364259889532 NA -6.80360790277814 "W" -1.81915844341617
"890" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Faradaya splendida" "FARASP" "vine" NA NA NA 0.41 NA 0.41 "KM" "" 16.95 5.05 11.9 1046.724 5.33403232251678 NA -9.04648534598815 "W" -0.857150156830215
"891" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Imperata cyllindrica" "IMPECY" "grass" NA NA NA 0.04899 NA 0.04899 "KM" "" 8.88 2.88 6 518.217 5.19260377930852 NA -8.11990073376049 "W" -0.7339691750802
"892" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Macaranga bifoveata" "MACABI" "tree" 1 NA NA 0.03178 0.02902 0.0608 "KM" "" 12.25 4.3 7.95 1314.86 5.72287045236634 NA -7.06195721352224 "W" -0.614556905966724
"893" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Ficus pachyrrhachis" "FICUPA" "tree" 1 NA NA 0.09077 0.17228 0.26305 "KM" "" 24.57 5.6 18.97 1211.891 5.37717063085045 NA -5.1384392388451 "W" -1.22009218620582
"894" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Ichnanthus vicinus" "ICHNVI" "herb" NA NA NA 0.00791 NA 0.00791 "KM" "" 3.25 0.7 2.55 283.049 6.00229497147045 NA -6.1612670046773 "W" -1.29276830310907
"895" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Macaranga tanarius" "MACATA" "tree" 1 NA NA 0.0113 NA 0.0113 "KM" "" 3.3 1.06 2.24 334.963 5.75575116984009 NA -5.51406927822201 "W" -0.748206957742973
"896" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Ficus hispidoides" "FICUHI" "tree" 1 NA NA 0.00659 0.00839 0.01498 "KM" "" 5.02 1.21 3.81 419.756 5.84905323046959 NA -14.2001911568939 "W" -1.14700882952996
"897" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Sida rhombifolia" "SIDARH" "herb" NA NA NA 0.01317 0.01151 0.02468 "KM" "" 7.65 1.47 6.18 783.353 NA NA -8.97326074804067 "W" -1.43605587067895
"898" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Hornstedtia lycostoma" "HORNLY" "herb" NA NA NA 0.01916 NA 0.01916 "KM" "" 4.98 0.93 4.05 327.022 5.86259813975647 NA -6.63462417215424 "W" -1.47128757395328
"899" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Dioscorea sp. 1" "DIOSS1" "vine" NA NA NA 0.00218 NA 0.00218 "KM" "" 1.13 0.16 0.97 74.384 5.52318085886948 NA -5.54390150572955 "W" -1.8021222562636
"900" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Merrilliodendron megacarpus" "MERRME" "tree" 1 NA NA 0.01686 NA 0.01686 "KM" "" 11.87 3.46 8.41 428.805 4.81973368106674 NA -3.5955088484598 "W" -0.888152884915223
"901" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Tournefortia sarmentosa" "TOURSA" "shrub" NA NA NA 0.02073 NA 0.02073 "KM" "" 1.57 0.28 1.29 78.445 5.63536341809781 NA -2.94289689678185 "W" -1.52760789418647
"902" "WG3P1" "P1" "WG3" "WEEVIL25" "08/03/16" "Smilax australis" "SMILAU" "vine" NA NA NA 0.0018 NA 0.0018 "KM" "" 1.31 0.18 1.13 95.604 6.27501308827816 NA -7.3466635364574 "W" -1.83701606081618
"903" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Piptrus argenteus" "PIPTAR" "tree" 3 27.32 4.17 3.435 13.315 16.75 "KM" "" 23.12 7.43 15.69 1056.051 4.9567658998249 NA -5.14142845281676 "W" -0.747497708015274
"904" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Melanolepis multiglandulosa" "MELAMU" "tree" 6 26.94 3.23 3.34 6.91 10.25 "KM" "" 15.55 2.77 12.78 1388.825 6.21736602469689 NA -10.7975590295612 "W" -1.52903412875014
"905" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Ficus pachyrrhachis" "FICUPA" "tree" 3 7.27 2.33 0.53 1.17 1.7 "KM" "" 32.99 9.51 23.48 1511.107 5.06825389723869 NA -7.79600699863242 "W" -0.903805118402597
"906" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Homalanthus novoguineensis" "HOMANO" "tree" 1 1.33 2.2 0.13953 0.25 0.38953 "KM" "" 25.23 6.05 19.18 1284.121 5.35777144452728 NA -8.88132440640041 "W" -1.15380979741254
"907" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Imperata cyllindrica" "IMPECY" "grass" NA NA NA 3.79 NA 3.79 "KM" "" 7.67 2.69 4.98 414.115 5.03660251941624 NA -4.92615367197983 "W" -0.615888697422814
"908" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Mikania micrantha" "MIKAMI" "vine" NA NA NA 7.73 NA 7.73 "KM" "" 15.24 1.67 13.57 1110.619 6.49984917010213 NA -7.45469890309648 "W" -2.09503784741811
"909" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Ficus copiosa" "FICUCP" "tree" 4 12.04 2.68 1.1 3.71 4.81 "KM" "" 24.31 7.69 16.62 970.764 4.83816260682902 NA -3.71943797713296 "W" -0.77068600590975
"910" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA 3.995 NA 3.995 "KM" "" 5.02 1.28 3.74 434.801 5.82802837722089 NA -8.51762067276428 "W" -1.07222553349491
"911" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Piper aduncum" "PIPEAD" "tree" 1 NA NA 0.1167 0.11226 0.22896 "KM" "" 19.54 2.76 16.78 1111.606 5.99833041574977 NA -7.04310762576303 "W" -1.80495702131
"912" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA 0.05181 0.07532 0.12713 "KM" "" 22.94 3.49 19.45 1327.549 5.94118792770831 NA -5.00165421322648 "W" -1.71794533385012
"913" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Stachytarpheta urticaefolia" "STACUR" "herb" NA NA NA 0.08408 0.04459 0.12867 "KM" "" 14.51 2.52 11.99 1046.198 6.02865901773098 NA -9.40723387663694 "W" -1.55981406751609
"914" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Hornstedtia lycostoma" "HORNLY" "herb" NA NA NA 0.04724 0.11163 0.15887 "KM" "" 20.07 5.04 15.03 1031.163 5.32103648837044 NA -5.49996753711516 "W" -1.09264212168161
"915" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Trichospermum pleiostigma" "TRICPL" "tree" 1 NA NA 0.0316 0.06737 0.09897 "KM" "" 12.34 2.83 9.51 1269.682 6.10624504274297 NA -7.60289208464281 "W" -1.21206716490215
"916" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Dendrocnide longifolia" "DENDLO" "tree" 1 NA NA 0.06032 0.03486 0.09518 "KM" "" 23.24 4.3 18.94 1090.233 5.53553169114784 NA -7.30090338056398 "W" -1.48266106505842
"917" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Ageratum conyzoides" "AGERCO" "herb" NA NA NA 0.11357 NA 0.11357 "KM" "" 13.83 NA NA 1026.466 6.17550067983922 NA -9.87608398591795 "W" -1.71189053968195
"918" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Tournefortia sarmentosa" "TOURSA" "shrub" NA NA NA 0.03106 NA 0.03106 "KM" "" 13.48 2.92 10.56 583.533 5.29751738911715 NA -4.54946291858602 "W" -1.28548966199793
"919" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Sphaerostephanos altallus" "SPHAAL" "fern" NA NA NA 0.1367 NA 0.1367 "KM" "" 8.84 1.47 7.37 627.273 6.05611945177885 NA -9.02529814857887 "W" -1.6121553054106
"920" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Uncaria lanosa" "UNCALA" "vine" NA NA NA 0.02334 NA 0.02334 "KM" "" 9.69 NA NA 462.423 6.02430333186596 NA -5.22133410050259 "W" -1.34528633739251
"921" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Marsdenia velutina" "MARSVE" "vine" NA NA NA 0.01923 NA 0.01923 "KM" "" 5.43 0.81 4.62 383.229 6.15935375304575 NA -10.6156537827205 "W" -1.7411157364093
"922" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Cyperus rotundus" "CYPHRO" "sedge" NA NA NA 0.06399 NA 0.06399 "KM" "" 5.01 0.92 4.09 267.711 5.67328964939441 NA -7.98371941623556 "W" -1.49192657899376
"923" "WG3P2" "P2" "WG3" "WEEVIL125" "08/05/06" "Breynia cernua" "BREYCE" "shrub" NA NA NA 0.0026 NA 0.0026 "KM" "" 1.32 0.21 1.11 124.916 6.38828925967376 NA -7.01154255775153 "W" -1.66500776358891
"924" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Piptrus argenteus" "PIPTAR" "tree" 25 172.91 3.65 37.265 63.21 100.475 "KM" "" 19.58 6.35 13.23 1058.098 5.11577342282322 NA -6.47451624574042 "W" -0.734032165222264
"925" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Melanolepis multiglandulosa" "MELAMU" "tree" 5 23.29 4.32 2.3 6.495 8.795 "KM" "" 12.25 2.41 9.84 844.205 5.85876860859541 NA -6.60338411734121 "W" -1.4068289635616
"926" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Piper umbellatum" "PIPEUM" "tree" 1 NA NA 1.195 1.04 2.235 "KM" "" 19.86 2.86 17 1410.798 6.20108915589375 NA -6.77714983662797 "W" -1.78239171922445
"927" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Mikania micrantha" "MIKAMI" "vine" NA NA NA 5.815 NA 5.815 "KM" "" 9.14 1.24 7.9 643.416 6.25168010276812 NA -8.91790451050763 "W" -1.85175137985603
"928" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Costus speciosus" "COSTSP" "herb" NA NA NA 0.475 1.525 2 "KM" "" 17.58 2.51 15.07 635.189 5.53363983925893 NA -7.0383410484363 "W" -1.79242325949471
"929" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Piper aduncum" "PIPEAD" "tree" 1 NA NA NA 0.225 0.225 "KM" "" 17.13 3.12 14.01 1121.278 5.88439138336914 NA -11.797608198538 "W" -1.50193835852752
"930" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Homalanthus novoguineensis" "HOMANO" "tree" 1 3.8 3.5 0.6 NA 0.6 "KM" "" 19.12 5.26 13.86 1058.59 5.30456208619096 NA -5.88649425455007 "W" -0.968875967012139
"931" "WG3P3" "P3" "WG3" "CONTROL" "08/04/16" "Synedrella nodiflora" "SYNENO" "herb" NA NA NA 1.4 NA 1.4 "KM" "" 8.99 3.08 5.91 931.174 5.71151655863969 NA -9.39805189807113 "W" -0.651716234432524
